"seed","roi","roi_label","network","n","mean_LSD","mean_PLCB","mean_delta","d_z","d_av","p_value","p_wilcox","p_FDR","p_wilcox_FDR","significant","sig_wilcox"
"AMY",211,"Subcortex_pGP-rh","Subcortex",15,0.115746623477167,0.106929699089733,0.00881692438743377,0.0578704578509293,0.075959344791545,0.825893028126567,0.842429645612509,0.892444691509619,0.906009241507793,FALSE,FALSE
"AMY",212,"Subcortex_aGP-rh","Subcortex",15,0.0428481171909288,0.0220165022719414,0.0208316149189873,0.115894731914227,0.156961521596594,0.660403300593346,0.629260787503937,0.780165557177631,0.728281520562932,FALSE,FALSE
"AMY",213,"Subcortex_aPUT-rh","Subcortex",15,0.121340368294201,0.202438699601397,-0.0810983313071965,-0.495006285365869,-0.744948128815121,0.0758556759405092,0.064910217801352,0.235902417394103,0.238702091269488,FALSE,FALSE
"AMY",214,"Subcortex_pPUT-rh","Subcortex",15,0.174882878908537,0.233616615675919,-0.0587337367673815,-0.37972399605345,-0.480940896814235,0.163498040750973,0.164071891814218,0.338886848102016,0.349611133959268,FALSE,FALSE
"AMY",215,"Subcortex_aCAU-rh","Subcortex",15,0.0380288950221681,0.0925644540538774,-0.0545355590317093,-0.327364043962075,-0.41124140453046,0.225523505498563,0.201279706355701,0.424953382261756,0.402559412711401,FALSE,FALSE
"AMY",216,"Subcortex_pCAU-rh","Subcortex",15,0.0756816129385357,0.0480665954317681,0.0276150175067677,0.179233918429227,0.228442847842807,0.498933404233171,0.443231075591052,0.635512939470184,0.612464758998545,FALSE,FALSE
"AMY",217,"Subcortex_aHIP-lh","Subcortex",15,0.568971386374817,0.700441981372369,-0.131470594997552,-0.628599687661078,-0.888718231334303,0.0288890036005371,0.0248678593178852,0.162311041942739,0.188995730815928,FALSE,FALSE
"AMY",218,"Subcortex_pHIP-lh","Subcortex",15,0.339854189806861,0.412038245153805,-0.0721840553469442,-0.500113592770281,-0.516133182309786,0.0732003129567383,0.0570833388248299,0.23506579372023,0.2243965733114,FALSE,FALSE
"AMY",219,"Subcortex_lAMY-lh","Subcortex",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"AMY",220,"Subcortex_mAMY-lh","Subcortex",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"AMY",221,"Subcortex_THA-DP-lh","Subcortex",15,0.226221076251939,0.208542332134894,0.017678744117045,0.130443481995133,0.120391185212786,0.621274118195668,0.88708754228948,0.745771599315045,0.932055113557611,FALSE,FALSE
"AMY",222,"Subcortex_THA-VP-lh","Subcortex",15,0.19714698237865,0.147416343631685,0.0497306387469652,0.439066724417135,0.407210734823464,0.111134045497012,0.147532419237223,0.283908909164132,0.323436457558528,FALSE,FALSE
"AMY",223,"Subcortex_THA-VA-lh","Subcortex",15,0.107463086160128,0.0458021484531443,0.0616609377069832,0.284756378464408,0.437781776930977,0.288686971709021,0.410198331513046,0.463525560208851,0.588208928207386,FALSE,FALSE
"AMY",224,"Subcortex_THA-DA-lh","Subcortex",15,0.108288946234451,0.0600997006947596,0.0481892455396916,0.180449123065803,0.282302484557426,0.496076305594494,0.629260787503937,0.635512939470184,0.728281520562932,FALSE,FALSE
"AMY",225,"Subcortex_NAc-shell-lh","Subcortex",15,0.0736076769154042,0.182979503444737,-0.109371826529332,-0.565648140945209,-0.81623303910565,0.045888982613712,0.0331834311510942,0.180391173033213,0.210161730623596,FALSE,FALSE
"AMY",226,"Subcortex_NAc-core-lh","Subcortex",15,0.0374558238228256,0.0834169712464589,-0.0459611474236332,-0.294896650443747,-0.373356358701522,0.27255821755119,0.268066760405714,0.462133011152517,0.477493916972679,FALSE,FALSE
"AMY",227,"Subcortex_pGP-lh","Subcortex",15,0.15193075079612,0.182974729702811,-0.0310439789066911,-0.276607871685252,-0.215825701294714,0.302157049395758,0.348688077541053,0.476864496345581,0.544526586844932,FALSE,FALSE
"AMY",228,"Subcortex_aGP-lh","Subcortex",15,0.0161684717329492,0.0583597589873301,-0.0421912872543809,-0.267908209293217,-0.291675203188775,0.317044451919498,0.348688077541053,0.488419831335442,0.544526586844932,FALSE,FALSE
"AMY",229,"Subcortex_aPUT-lh","Subcortex",15,0.129577909619853,0.176425531547548,-0.0468476219276942,-0.301114108589941,-0.391407804034831,0.263012667073288,0.244293641331777,0.46018722751742,0.460321902674753,FALSE,FALSE
"AMY",230,"Subcortex_pPUT-lh","Subcortex",15,0.209608282969099,0.251730541052602,-0.042122258083503,-0.355164641201593,-0.334595797480007,0.190572391622102,0.164071891814218,0.384517745927781,0.349611133959268,FALSE,FALSE
"AMY",231,"Subcortex_aCAU-lh","Subcortex",15,0.0276387188852965,0.0849560666041331,-0.0573173477188366,-0.2826080277221,-0.455987894522814,0.292194067283954,0.378674693023085,0.46587585552966,0.560635259800412,FALSE,FALSE
"AMY",232,"Subcortex_pCAU-lh","Subcortex",15,0.0212495340619618,0.0211223844209879,0.000127149640973983,0.000617847482603144,0.00100246392245416,0.998124496734385,0.932106941814807,0.998124496734385,0.953006200599892,FALSE,FALSE
"HIP",1,"LH_Vis_1","Vis",15,0.251385625997637,0.356910524750122,-0.105524898752485,-0.577823011780894,-0.757741684958326,0.0420007572173543,0.0570833388248299,0.282378826363114,0.31488360975975,FALSE,FALSE
"HIP",2,"LH_Vis_2","Vis",15,-0.0152479780188477,0.0775720172842933,-0.092819995303141,-0.574472485164705,-0.631366095528056,0.0430388484446744,0.0500579654932533,0.282378826363114,0.31488360975975,FALSE,FALSE
"HIP",3,"LH_Vis_3","Vis",15,0.0639858711050458,0.072857033190401,-0.00887116208535515,-0.0827226640604436,-0.0801076799919739,0.753409514923837,0.932106941814807,0.860387578135608,0.961630691103059,FALSE,FALSE
"HIP",4,"LH_Vis_4","Vis",15,0.156554105535033,0.24820765313128,-0.0916535475962463,-0.486046883143458,-0.692180046983186,0.0807249798975666,0.164071891814218,0.34631734852653,0.440098721572255,FALSE,FALSE
"HIP",5,"LH_Vis_5","Vis",15,-0.0594547851498843,-0.0169311152958777,-0.0425236698540066,-0.223947355113464,-0.304185943617448,0.400375903562457,0.513655642510047,0.63392851397389,0.705502930676451,FALSE,FALSE
"HIP",6,"LH_Vis_6","Vis",15,0.338382745054403,0.442243631757576,-0.103860886703173,-0.505249275312141,-0.772226849964936,0.0706154868114837,0.118312716164607,0.327600830070825,0.415004604392777,FALSE,FALSE
"HIP",7,"LH_Vis_7","Vis",15,0.0136630238258955,0.04730421618525,-0.0336411923593546,-0.153043190761315,-0.2336594735252,0.562811937690478,0.670128703919811,0.724978089228412,0.799944212008989,FALSE,FALSE
"HIP",8,"LH_Vis_8","Vis",15,0.132170596444869,0.158233162407659,-0.0260625659627903,-0.233961870607417,-0.217560026888146,0.380197932907397,0.348688077541053,0.619179490734903,0.606876959384428,FALSE,FALSE
"HIP",9,"LH_Vis_9","Vis",15,0.023003510088046,0.055591390234594,-0.032587880146548,-0.182174720570613,-0.265733164236474,0.492035904787047,0.513655642510047,0.692494977107696,0.705502930676451,FALSE,FALSE
"HIP",10,"LH_Vis_10","Vis",15,0.278915950758492,0.339813957482225,-0.0608980067237339,-0.31964305697725,-0.501749771774572,0.236085711693906,0.164071891814218,0.490862571439888,0.440098721572255,FALSE,FALSE
"HIP",11,"LH_Vis_11","Vis",15,0.0746189004845744,0.116318507936554,-0.0416996074519799,-0.341138150492708,-0.298963372430773,0.207614714143615,0.164071891814218,0.490862571439888,0.440098721572255,FALSE,FALSE
"HIP",12,"LH_Vis_12","Vis",15,0.214281970980541,0.339085090725435,-0.124803119744893,-0.709653300766116,-1.06686776054659,0.0156918857459766,0.0214343194310806,0.262922367981856,0.310785426573297,FALSE,FALSE
"HIP",13,"LH_Vis_13","Vis",15,0.0596617573724827,0.195376424153107,-0.135714666780624,-0.657282086021397,-0.902477325770498,0.0233135457641859,0.0287678605974676,0.282378826363114,0.310785426573297,FALSE,FALSE
"HIP",14,"LH_Vis_14","Vis",15,0.0486401678364259,0.107899355379228,-0.0592591875428025,-0.419439325694671,-0.407405356163773,0.126566002784281,0.147532419237223,0.424368362276707,0.440098721572255,FALSE,FALSE
"HIP",15,"LH_SomMot_1","SomMot",15,0.128548147794041,0.199031988076543,-0.0704838402825025,-0.38217497705124,-0.441030090549086,0.160981308932992,0.147532419237223,0.476671927749638,0.440098721572255,FALSE,FALSE
"HIP",16,"LH_SomMot_2","SomMot",15,0.142990201468877,0.253717103145408,-0.110726901676531,-0.715656037350756,-0.82686709726093,0.014991332031541,0.0184211824858212,0.262922367981856,0.310785426573297,FALSE,FALSE
"HIP",17,"LH_SomMot_3","SomMot",15,0.234868668806046,0.289881429232376,-0.0550127604263307,-0.268243219655285,-0.427408784081068,0.316461430926685,0.320255384944945,0.575694409962952,0.574946675334232,FALSE,FALSE
"HIP",18,"LH_SomMot_4","SomMot",15,0.10243827092743,0.191733871539297,-0.0892956006118677,-0.592754337626234,-0.625047823830101,0.0376540017135282,0.0500579654932533,0.282378826363114,0.31488360975975,FALSE,FALSE
"HIP",19,"LH_SomMot_5","SomMot",15,0.121786511867562,0.192252231898589,-0.0704657200310266,-0.32830036344408,-0.506602153659302,0.224268459588705,0.244293641331777,0.490862571439888,0.515731020589306,FALSE,FALSE
"HIP",20,"LH_SomMot_6","SomMot",15,0.090873845617113,0.212509335596684,-0.121635489979571,-0.563020590184549,-0.809236939904223,0.0467711268524871,0.0832230814775737,0.288597208207217,0.387242093405853,FALSE,FALSE
"HIP",21,"LH_SomMot_7","SomMot",15,0.0782888511762457,0.146893231493513,-0.0686043803172675,-0.359603526785516,-0.445448183606144,0.185423040043989,0.244293641331777,0.490862571439888,0.515731020589306,FALSE,FALSE
"HIP",22,"LH_SomMot_8","SomMot",15,0.181455068375044,0.250379282899527,-0.0689242145244831,-0.354284377672871,-0.459103921637348,0.191607308087165,0.147532419237223,0.490862571439888,0.440098721572255,FALSE,FALSE
"HIP",23,"LH_SomMot_9","SomMot",15,0.115865496666657,0.238060130784346,-0.122194634117689,-0.66568578315645,-0.825408942629303,0.0218862458450639,0.0381666313335627,0.282378826363114,0.310785426573297,FALSE,FALSE
"HIP",24,"LH_SomMot_10","SomMot",15,0.12469113125562,0.226288101843632,-0.101596970588012,-0.454352200881144,-0.64567312043459,0.10028188033036,0.147532419237223,0.40112752132144,0.440098721572255,FALSE,FALSE
"HIP",25,"LH_SomMot_11","SomMot",15,0.00549553506183423,0.137000741437314,-0.131505206375479,-0.82359281585067,-1.00997938513746,0.00655261379809934,0.0157854879847244,0.186749493245831,0.310785426573297,FALSE,FALSE
"HIP",26,"LH_SomMot_12","SomMot",15,0.107925636370484,0.217853499859607,-0.109927863489123,-0.479612284798045,-0.722474122667837,0.0843939129174845,0.09383863903411,0.349851129912481,0.403683201882586,FALSE,FALSE
"HIP",27,"LH_SomMot_13","SomMot",15,0.0588023276706165,0.182429451632226,-0.12362712396161,-0.731819761624111,-0.830655108010792,0.0132532672299353,0.0184211824858212,0.262922367981856,0.310785426573297,FALSE,FALSE
"HIP",28,"LH_SomMot_14","SomMot",15,0.0959647823252515,0.151003970777139,-0.0550391884518874,-0.29308002912691,-0.379662417415438,0.275396364622132,0.222041366726258,0.527930916206268,0.491509044792104,FALSE,FALSE
"HIP",29,"LH_SomMot_15","SomMot",15,0.0437158565558236,0.176138430267312,-0.132422573711489,-0.705913547307093,-0.937741709661874,0.0161443559287105,0.0248678593178852,0.262922367981856,0.310785426573297,FALSE,FALSE
"HIP",30,"LH_SomMot_16","SomMot",15,0.0923539774572238,0.20388447370363,-0.111530496246406,-0.517405259531851,-0.857884930328451,0.064825062665378,0.09383863903411,0.327415174730693,0.403683201882586,FALSE,FALSE
"HIP",31,"LH_DorsAttn_Post_1","DorsAttn",15,0.185938386581175,0.192127033634348,-0.00618864705317282,-0.0486924061715756,-0.056196285175305,0.853124551635018,0.58949792671724,0.915012733897862,0.742571973986358,FALSE,FALSE
"HIP",32,"LH_DorsAttn_Post_2","DorsAttn",15,0.0341214738207437,-0.0269896800591379,0.0611111538798816,0.465574585146014,0.42986793177679,0.0929213993979797,0.09383863903411,0.37832284040606,0.403683201882586,FALSE,FALSE
"HIP",33,"LH_DorsAttn_Post_3","DorsAttn",15,-0.00792935968273988,0.0759762640111719,-0.0839056236939117,-0.638099499869244,-0.626685558752096,0.0269143120640458,0.0437723237630412,0.282378826363114,0.311877806811669,FALSE,FALSE
"HIP",34,"LH_DorsAttn_Post_4","DorsAttn",15,0.0550548323056312,0.14017330703599,-0.0851184747303587,-0.716492345339499,-0.729503166726497,0.0148961834703868,0.0248678593178852,0.262922367981856,0.310785426573297,FALSE,FALSE
"HIP",35,"LH_DorsAttn_Post_5","DorsAttn",15,0.0611282544026593,0.157940998481772,-0.0968127440791126,-0.68146811651028,-0.815246306584107,0.0194301761731927,0.0287678605974676,0.276880010467996,0.310785426573297,FALSE,FALSE
"HIP",36,"LH_DorsAttn_Post_6","DorsAttn",15,0.0137861773544761,0.0441325666736594,-0.0303463893191833,-0.174514801870754,-0.219151870390174,0.510120205475766,0.798272981372542,0.697993000742111,0.883525435693881,FALSE,FALSE
"HIP",37,"LH_DorsAttn_Post_7","DorsAttn",15,-0.0346106475122325,-0.00473310712209536,-0.0298775403901371,-0.271988608069107,-0.227312927231806,0.309996444011837,0.29338289215179,0.569993461570152,0.548289339431214,FALSE,FALSE
"HIP",38,"LH_DorsAttn_Post_8","DorsAttn",15,-0.00789886035611431,0.0202513652165249,-0.0281502255726392,-0.264399960254046,-0.223349976404918,0.323196861733587,0.201279706355701,0.575694409962952,0.473111062361853,FALSE,FALSE
"HIP",39,"LH_DorsAttn_Post_9","DorsAttn",15,-0.00407958672561317,0.0373372842379193,-0.0414168709635325,-0.292986627805476,-0.392304091090555,0.275542890476079,0.348688077541053,0.527930916206268,0.606876959384428,FALSE,FALSE
"HIP",40,"LH_DorsAttn_Post_10","DorsAttn",15,0.000603467874604644,0.0821256021859056,-0.0815221343113009,-0.602852417502675,-0.601254278116,0.0349585243175638,0.0331834311510942,0.282378826363114,0.310785426573297,FALSE,FALSE
"HIP",41,"LH_DorsAttn_FEF_1","DorsAttn",15,0.00335678318755067,0.0191140767835741,-0.0157572935960234,-0.12079033522175,-0.119765493900537,0.647113278248781,0.58949792671724,0.786990910450855,0.742571973986358,FALSE,FALSE
"HIP",42,"LH_DorsAttn_FEF_2","DorsAttn",15,0.0196755800625372,0.011803904568469,0.00787167549406816,0.0594430532153049,0.0568299430672823,0.821249285970757,1,0.900215563467945,1,FALSE,FALSE
"HIP",43,"LH_DorsAttn_PrCv_1","DorsAttn",15,0.0235554469616316,0.024697474832619,-0.00114202787098744,-0.0067268893912721,-0.00834352204263475,0.9795826846188,0.410198331513046,0.98389802684179,0.62768603748305,FALSE,FALSE
"HIP",44,"LH_SalVentAttn_ParOper_1","SalVentAttn",15,0.0821437509915934,0.106701356842743,-0.0245576058511494,-0.120121281448071,-0.134824643647048,0.648922329670003,0.58949792671724,0.786990910450855,0.742571973986358,FALSE,FALSE
"HIP",45,"LH_SalVentAttn_ParOper_2","SalVentAttn",15,0.0582182850384639,0.109903159428499,-0.0516848743900347,-0.308435618113636,-0.386729666053314,0.252102932395236,0.244293641331777,0.508563211604286,0.515731020589306,FALSE,FALSE
"HIP",46,"LH_SalVentAttn_ParOper_3","SalVentAttn",15,0.00553546825181739,-0.103986529453446,0.109521997705264,0.624518848158403,0.711389631316737,0.0297790673242353,0.0437723237630412,0.282378826363114,0.311877806811669,FALSE,FALSE
"HIP",47,"LH_SalVentAttn_FrOperIns_1","SalVentAttn",15,0.220958116417802,0.184500124159974,0.0364579922578288,0.180572026986402,0.232183910821261,0.495787883436238,0.410198331513046,0.6934947081194,0.62768603748305,FALSE,FALSE
"HIP",48,"LH_SalVentAttn_FrOperIns_2","SalVentAttn",15,0.0791449375780352,0.0426198038455276,0.0365251337325076,0.199803639392012,0.250584131087615,0.451897832324795,0.268066760405714,0.677846748487192,0.522386507457289,FALSE,FALSE
"HIP",49,"LH_SalVentAttn_FrOperIns_3","SalVentAttn",15,0.168232734943105,0.176616233499996,-0.00838349855689034,-0.0428367450198161,-0.060381155577032,0.870602980008544,0.932106941814807,0.918969812231241,0.961630691103059,FALSE,FALSE
"HIP",50,"LH_SalVentAttn_FrOperIns_4","SalVentAttn",15,-0.00154418858676042,-0.0676364308059263,0.0660922422191659,0.332794907841217,0.44471903138286,0.218320950890806,0.164071891814218,0.490862571439888,0.440098721572255,FALSE,FALSE
"HIP",51,"LH_SalVentAttn_PFCl_1","SalVentAttn",15,-0.0378384269331675,-0.0957076783096978,0.0578692513765303,0.29364584394732,0.375503310116756,0.274509988683154,0.378674693023085,0.527930916206268,0.608012887389179,FALSE,FALSE
"HIP",52,"LH_SalVentAttn_Med_1","SalVentAttn",15,0.085889263260738,0.101627867516788,-0.0157386042560497,-0.0730985362085883,-0.102914902601446,0.781236069285501,0.754752501290184,0.877447407867459,0.864741559267146,FALSE,FALSE
"HIP",53,"LH_SalVentAttn_Med_2","SalVentAttn",15,0.179838976313261,0.244120230433941,-0.0642812541206802,-0.325126082985194,-0.416809480546549,0.228545817206046,0.29338289215179,0.490862571439888,0.548289339431214,FALSE,FALSE
"HIP",54,"LH_SalVentAttn_Med_3","SalVentAttn",15,-0.00920934625462225,0.0327714536834912,-0.0419807999381134,-0.201051392950551,-0.251057844377875,0.449136576159134,0.443231075591052,0.677846748487192,0.651978614417806,FALSE,FALSE
"HIP",55,"LH_Limbic_OFC_1","Limbic",15,0.160266505149409,0.187753476215379,-0.02748697106597,-0.186476441559481,-0.209109397377872,0.482049414319165,0.513655642510047,0.691240669589746,0.705502930676451,FALSE,FALSE
"HIP",56,"LH_Limbic_OFC_2","Limbic",15,0.0583138564756748,0.112535375501698,-0.0542215190260232,-0.253706284637417,-0.308362813116682,0.342481223877241,0.55093480568048,0.593664790862593,0.717789346829425,FALSE,FALSE
"HIP",57,"LH_Limbic_TempPole_1","Limbic",15,0.247015677351314,0.314999292804162,-0.0679836154528475,-0.416268269088836,-0.62931455664709,0.129225891377853,0.147532419237223,0.426079762408423,0.440098721572255,FALSE,FALSE
"HIP",58,"LH_Limbic_TempPole_2","Limbic",15,0.163008248179259,0.151211028734087,0.011797219445172,0.0649617206336741,0.0732001699817777,0.805009206586692,0.842429645612509,0.890981063600805,0.893367252091405,FALSE,FALSE
"HIP",59,"LH_Limbic_TempPole_3","Limbic",15,0.202921906470927,0.268293910207526,-0.0653720037365985,-0.496618365504115,-0.624870052601974,0.0750082600641655,0.118312716164607,0.328882371050572,0.415004604392777,FALSE,FALSE
"HIP",60,"LH_Limbic_TempPole_4","Limbic",15,0.122782050718324,0.181443881933873,-0.0586618312155488,-0.347277396840224,-0.450430951754534,0.200009702990099,0.181971177723054,0.490862571439888,0.455927785943476,FALSE,FALSE
